SalesTA_ID,company,ERP_Name,EntityID,region,FP_RegionID,global_region,FP_glb_regionID,global_reporting_region,glb_reporting_regionID,ShipTo_zip,ShipTo_zip_main_part,st_country,Country_ST_GeoID_Original,bt_country,Country_BT_GeoID,customer_no,customer_name,st_customer_name,st_customer_no,ShipToAddressID,invoice_line_no,line_item_no,LineItemID,item_no,ItemID,product,FP_ProductID,product_GBU,FP_Product_GBU_ID,product_main_grp,FP_Product_MainGroup_ID,USH_ProductID,USH_Product,invoice_type,invoice_no,OrderNo,transaction_date,TA_Date,yr,ym,ymd,Quantity,Unit,FP_qty,amnt,GM,cost,CurrencyCode,amnt_local,GM_local,zero_amnt,commission_ConfigID,commission_type,sales_district_id,sales_district,sales_territory_id,sales_territory,sales_region_id,sales_region,SalesRep,SalesRep_ContactID,assigned_TM_contact_id,assigned_TM,assigned_RSD_contact_id,assigned_RSD,creation_datetime,st_city,st_state,assigned_TM_contact_id_old,assigned_RSD_contact_id_old,sales_district_id_old,assigned_TM_old,assigned_RSD_old,sales_district_old,USS_NPIs_per_account,USS_NPIs_tercile,USS_consumables_segment,USS_capital_segment,USS_TTM_yearly_visits,USS_segmentation_id,plant_code,sales_office,BillTo_zip,OrderDate,ShippingDate,DueDate,line_item_no_root,CustomerId_SoldTo,CustomerName_SoldTo,UoMCode,SalesOrderLineNo,assigned_PODManager_contact_id,assigned_PODManager,customer_profile,first_transaction_date,account_age_months,industry,csat_score,last_transaction_date,sales_inactivity_days,churn_flag
237885,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,6461,6461.0,USA,236,USA,236,1020707,Hartford Health Care Corporation,HHCMG SC Urology MilfordAttn: Receiving,20166384,643545,40,TRA600,8394,TRA600,8394,Other Uro Dx Equipment,51578,Uro,652.0,Uro Equipment,655.0,,,Invoice,90591737,523525,2026-02-20,2026-02-20,2026,202602,2026-02-01,1.0,0,0.0,290.0,153.23,136.77,USD,290.0,153.23,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Milford,CT,,,,,,,,,,,,,1712, ,6102,2024-04-19,,,TRA600,1020707,Hartford Health Care Corporation Attn: Accounts Payable,EA,523525000040.0,,,growing,2025-11-01,6,Healthcare - General,7.9,2026-04-25,1,Active
237886,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,6461,6461.0,USA,236,USA,236,1020707,Hartford Health Care Corporation,HHCMG SC Urology MilfordAttn: Receiving,20166384,643545,70,KIT1000,50881,KIT1000,50881,Other Uro Dx Equipment,51578,Uro,652.0,Uro Equipment,655.0,,,Invoice,90591737,523525,2025-11-09,2025-11-09,2025,202511,2025-11-01,1.0,0,0.0,0.0,-21.7,21.7,USD,0.0,-21.7,Yes,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Milford,CT,,,,,,,,,,,,,1712, ,6102,2024-04-19,,,KIT1000,1020707,Hartford Health Care Corporation Attn: Accounts Payable,EA,523525000070.0,,,growing,2025-11-01,6,Healthcare - General,7.4,2026-04-25,1,Active
237887,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,6461,6461.0,USA,236,USA,236,1020707,Hartford Health Care Corporation,HHCMG SC Urology MilfordAttn: Receiving,20166384,643545,80,BRA405,2648,BRA405,2648,Other Uro Dx Equipment,51578,Uro,652.0,Uro Equipment,655.0,,,Invoice,90591737,523525,2025-12-15,2025-12-15,2025,202512,2025-12-01,1.0,0,0.0,0.0,-8.59,8.59,USD,0.0,-8.59,Yes,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Milford,CT,,,,,,,,,,,,,1712, ,6102,2024-04-19,,,BRA405,1020707,Hartford Health Care Corporation Attn: Accounts Payable,EA,523525000080.0,,,growing,2025-11-01,6,Healthcare - General,8.0,2026-04-25,1,Active
1017818,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,6461,6461.0,USA,236,USA,236,1020707,Hartford Health Care Corporation,HHCMG SC Urology MilfordAttn: Receiving,20166384,643545,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90591737,523525,2026-01-29,2026-01-29,2026,202601,2026-01-01,1.0,0,0.0,75.0,75.0,0.0,USD,75.0,75.0,No,1013.0,Non-commissionable product sales,,,,X X,,X X,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Milford,CT,,,,,,,,,,,,,1712, ,6102,2024-04-19,,,SAP_FREIGHT,1020707,Hartford Health Care Corporation Attn: Accounts Payable,,523525000000.0,,,growing,2025-11-01,6,Healthcare - General,7.8,2026-04-25,1,Active
236791,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,64111,64111.0,USA,236,USA,236,1020970,Kansas City Urology Care PA,Kansas City Urology CareAttn: Receiving,20166398,643902,10,UPC250-12,39667,UPC250-12,39667,Incontinence UPC Lead Sets,19292,Uro,652.0,Uro Disposables,656.0,9902.0,2-UPC,Invoice,90588370,521886,2025-09-17,2025-09-17,2025,202509,2025-09-01,3.0,0,3.0,1800.0,1659.6,140.4,USD,1800.0,1659.6,No,1011.0,Commissionable sales (Uro),,,,Mid-Atlantic TTM (5),,Mid-Atlantic,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Kansas City,MO,,,,,,,2,M,Grow,Grow,0.0,102097064111.0,1717, ,66214,2024-04-17,,,UPC250-12,1020970,Kansas City Urology Care PA Attn: Accounts Payable,BOX,521886000010.0,,,at_risk,2024-09-28,19,Healthcare - Physician Practice,6.0,2026-03-11,46,Yellow
1016562,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,64111,64111.0,USA,236,USA,236,1020970,Kansas City Urology Care PA,Kansas City Urology CareAttn: Receiving,20166398,643902,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90588370,521886,2026-02-12,2026-02-12,2026,202602,2026-02-01,1.0,0,0.0,14.6,14.6,0.0,USD,14.6,14.6,No,1013.0,Non-commissionable product sales,,,,Mid-Atlantic TTM (5),,Mid-Atlantic,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Kansas City,MO,,,,,,,2,M,Grow,Grow,0.0,102097064111.0,1717, ,66214,2024-04-17,,,SAP_FREIGHT,1020970,Kansas City Urology Care PA Attn: Accounts Payable,,521886000000.0,,,at_risk,2024-09-28,19,Healthcare - Physician Practice,5.9,2026-03-11,46,Yellow
1018062,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,43608,43608.0,USA,236,USA,236,1019812,Bon Secours Mercy Health,BSMH St. Vincent Med CtrAttn: Receiving,20166401,643942,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90592425,526037,2025-02-19,2025-02-19,2025,202502,2025-02-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Great Lakes TTM (4),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Toledo,OH,,,,,,,,,,,,,1712, ,45201,2024-04-25,,,SAP_FREIGHT,1019812,"Bon Secours Mercy Health Attn: Accounts Payable,V# 24231",,526037000000.0,,,active,2024-05-17,23,Healthcare - General,6.0,2026-04-17,9,Active
271907,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,43608,43608.0,USA,236,USA,236,1019812,Bon Secours Mercy Health,BSMH St. Vincent Med CtrAttn: Receiving,20166401,643942,10,TUB500,273,TUB500,273,Tubing,162,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90592425,526037,2025-09-02,2025-09-02,2025,202509,2025-09-01,25.0,0,25.0,606.0,557.75,48.25,USD,606.0,557.75,No,1011.0,Commissionable sales (Uro),,,,Great Lakes TTM (4),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Toledo,OH,,,,,,,,,,,,,1712, ,45201,2024-04-25,,,TUB500,1019812,"Bon Secours Mercy Health Attn: Accounts Payable,V# 24231",BOX,526037000010.0,,,active,2024-05-17,23,Healthcare - General,7.0,2026-04-17,9,Active
295254,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,44106,44106.0,USA,236,USA,236,1022572,Cleveland Clinic Health,"Cleveland ClinicDesk A81, Attn: Kelly Henderson",20166403,643954,10,CAT003,3253,CAT003,3253,Anorectal Manometry Catheters,51591,GI,653.0,GI Disposables,659.0,102086.0,11-GI,Invoice,90582000,513884,2025-02-07,2025-02-07,2025,202502,2025-02-01,400.0,0,400.0,26560.0,5104.0,21456.0,USD,26560.0,5104.0,No,,,,,,,,,,,,,,,2024-05-30 03:36:19.457,Cleveland,OH,,,,,,,14.5,H,Maintain,Maintain,40.0,102257244106.0,1712, ,44131,2024-03-29,,,CAT003,1022572,"Cleveland Clinic Health Attn: Accounts Payable,Ste 20/RK-25",BOX,513884000010.0,,,at_risk,2024-09-09,20,Healthcare - Physician Practice,4.5,2026-03-26,31,Yellow
1014204,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,44106,44106.0,USA,236,USA,236,1022572,Cleveland Clinic Health,"Cleveland ClinicDesk A81, Attn: Kelly Henderson",20166403,643954,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90582000,513884,2025-06-01,2025-06-01,2025,202506,2025-06-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Cleveland,OH,,,,,,,14.5,H,Maintain,Maintain,40.0,102257244106.0,1712, ,44131,2024-03-29,,,SAP_FREIGHT,1022572,"Cleveland Clinic Health Attn: Accounts Payable,Ste 20/RK-25",,513884000000.0,,,at_risk,2024-09-09,20,Healthcare - Physician Practice,6.8,2026-03-26,31,Yellow
234535,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,48602,48602.0,USA,236,USA,236,1081330,CMU Medical Education Partners,CMU Medical Education PartnersAttn: Receiving,20166418,644245,10,UPC250-12,39667,UPC250-12,39667,Incontinence UPC Lead Sets,19292,Uro,652.0,Uro Disposables,656.0,9902.0,2-UPC,Invoice,90580702,514010,2024-09-23,2024-09-23,2024,202409,2024-09-01,2.0,0,2.0,1962.0,1868.4,93.5999999999999,USD,1962.0,1868.4,No,1011.0,Commissionable sales (Uro),,,,Great Lakes TTM (3),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Saginaw,MI,,,,,,,,,,,,,1717, ,48602,2024-04-01,,,UPC250-12,1081330,CMU Medical Education Partners Attn: Accounts Payable,BOX,514010000010.0,,,at_risk,2024-09-23,19,Healthcare - General,6.2,2025-12-19,128,Red
1013623,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,48602,48602.0,USA,236,USA,236,1081330,CMU Medical Education Partners,CMU Medical Education PartnersAttn: Receiving,20166418,644245,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90580702,514010,2025-12-19,2025-12-19,2025,202512,2025-12-01,1.0,0,0.0,14.6,14.6,0.0,USD,14.6,14.6,No,1013.0,Non-commissionable product sales,,,,Great Lakes TTM (3),,Great Lakes,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Saginaw,MI,,,,,,,,,,,,,1717, ,48602,2024-04-01,,,SAP_FREIGHT,1081330,CMU Medical Education Partners Attn: Accounts Payable,,514010000000.0,,,at_risk,2024-09-23,19,Healthcare - General,4.1,2025-12-19,128,Red
272578,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,10,5101-08-01 00:00:00,11794,5101-08-01 00:00:00,11794,Endoscopy Sheaths,19290,Uro,652.0,Uro Disposables,656.0,9903.0,3-ES Sheath,Invoice,90586449,519397,2025-02-18,2025-02-18,2025,202502,2025-02-01,10.0,0,10.0,650.0,515.4,134.6,USD,650.0,515.4,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (3),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1719, ,95204,2024-04-11,,,5101-08-01 00:00:00,1081331,Touro University Medical Group Attn: Accounts Payable,BOX,519397000010.0,,,active,2024-05-18,23,Healthcare - Academic Medical Center,6.7,2025-11-14,163,Red
272579,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,20,UPC250-12,39667,UPC250-12,39667,Incontinence UPC Lead Sets,19292,Uro,652.0,Uro Disposables,656.0,9902.0,2-UPC,Invoice,90586449,519397,2024-08-12,2024-08-12,2024,202408,2024-08-01,1.0,0,1.0,981.0,934.2,46.8,USD,981.0,934.2,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (3),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1717, ,95204,2024-04-11,,,UPC250-12,1081331,Touro University Medical Group Attn: Accounts Payable,BOX,519397000020.0,,,active,2024-05-18,23,Healthcare - Academic Medical Center,8.4,2025-11-14,163,Red
1015922,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586449,519397,2025-11-14,2025-11-14,2025,202511,2025-11-01,1.0,0,0.0,18.04,18.04,0.0,USD,18.04,18.04,No,1013.0,Non-commissionable product sales,,,,Northwest TTM (3),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1717, ,95204,2024-04-11,,,SAP_FREIGHT,1081331,Touro University Medical Group Attn: Accounts Payable,,519397000000.0,,,active,2024-05-18,23,Healthcare - Academic Medical Center,9.2,2025-11-14,163,Red
1015923,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90586449,519397,2025-03-24,2025-03-24,2025,202503,2025-03-01,1.0,0,0.0,11.96,11.96,0.0,USD,11.96,11.96,No,1013.0,Non-commissionable product sales,,,,Northwest TTM (3),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1719, ,95204,2024-04-11,,,SAP_FREIGHT,1081331,Touro University Medical Group Attn: Accounts Payable,,519397000000.0,,,active,2024-05-18,23,Healthcare - Academic Medical Center,6.9,2025-11-14,163,Red
317082,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,20,UPC250-12,39667,UPC250-12,39667,Incontinence UPC Lead Sets,19292,Uro,652.0,Uro Disposables,656.0,9902.0,2-UPC,Invoice,90585276,518285,2025-01-28,2025-01-28,2025,202501,2025-01-01,1.0,0,1.0,981.0,934.2,46.8,USD,981.0,934.2,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (3),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1717, ,95204,2024-04-09,,,UPC250-12,1081331,Touro University Medical Group Attn: Accounts Payable,BOX,518285000020.0,,,active,2024-05-18,23,Healthcare - Academic Medical Center,7.1,2025-11-14,163,Red
1015461,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90585276,,2024-05-18,2024-05-18,2024,202405,2024-05-01,1.0,0,0.0,18.04,18.04,0.0,USD,18.04,18.04,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1717, ,95204,,,,SAP_FREIGHT,1081331,Touro University Medical Group Attn: Accounts Payable,,,,,active,2024-05-18,23,Healthcare - Academic Medical Center,6.9,2025-11-14,163,Red
1015462,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90585276,,2024-11-15,2024-11-15,2024,202411,2024-11-01,1.0,0,0.0,11.96,11.96,0.0,USD,11.96,11.96,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1719, ,95204,,,,SAP_FREIGHT,1081331,Touro University Medical Group Attn: Accounts Payable,,,,,active,2024-05-18,23,Healthcare - Academic Medical Center,7.2,2025-11-14,163,Red
235971,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95204,95204.0,USA,236,USA,236,1081331,Touro University Medical Group,Touro University Med Grp WeverAttn: Receiving,20166419,644278,30,5101-08-01 00:00:00,11794,5101-08-01 00:00:00,11794,Endoscopy Sheaths,19290,Uro,652.0,Uro Disposables,656.0,9903.0,3-ES Sheath,Invoice,90585276,518285,2024-12-22,2024-12-22,2024,202412,2024-12-01,10.0,0,10.0,650.0,515.4,134.6,USD,650.0,515.4,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (3),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Stockton,CA,,,,,,,,,,,,,1719, ,95204,2024-04-09,,,5101-08-01 00:00:00,1081331,Touro University Medical Group Attn: Accounts Payable,BOX,518285000010.0,,,active,2024-05-18,23,Healthcare - Academic Medical Center,8.2,2025-11-14,163,Red
238128,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,20,5102-08-01 00:00:00,19353,5102-08-01 00:00:00,19353,Endoscopy Sheaths,19290,Uro,652.0,Uro Disposables,656.0,9903.0,3-ES Sheath,Invoice,90592491,526060,2026-02-10,2026-02-10,2026,202602,2026-02-01,50.0,0,50.0,3250.0,2659.0,591.0,USD,3250.0,2659.0,No,1011.0,Commissionable sales (Uro),,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1719, ,32714,2024-04-25,,,5102-08-01 00:00:00,1020468,AdventHealth Attn: Finance Shared Services AP,BOX,526060000020.0,,,at_risk,2024-09-05,20,Healthcare - General,5.0,2026-03-26,31,Yellow
238129,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,30,5101-08-01 00:00:00,11794,5101-08-01 00:00:00,11794,Endoscopy Sheaths,19290,Uro,652.0,Uro Disposables,656.0,9903.0,3-ES Sheath,Invoice,90592491,526060,2025-11-06,2025-11-06,2025,202511,2025-11-01,50.0,0,50.0,3250.0,2577.0,673.0,USD,3250.0,2577.0,No,1011.0,Commissionable sales (Uro),,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1719, ,32714,2024-04-25,,,5101-08-01 00:00:00,1020468,AdventHealth Attn: Finance Shared Services AP,BOX,526060000030.0,,,at_risk,2024-09-05,20,Healthcare - General,3.6,2026-03-26,31,Yellow
1018103,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90592491,526060,2025-08-17,2025-08-17,2025,202508,2025-08-01,1.0,0,0.0,2.44,2.44,0.0,USD,2.44,2.44,No,1013.0,Non-commissionable product sales,,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1712, ,32714,2024-04-25,,,SAP_FREIGHT,1020468,AdventHealth Attn: Finance Shared Services AP,,526060000000.0,,,at_risk,2024-09-05,20,Healthcare - General,5.3,2026-03-26,31,Yellow
1018104,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90592491,526060,2025-10-12,2025-10-12,2025,202510,2025-10-01,1.0,0,0.0,22.56,22.56,0.0,USD,22.56,22.56,No,1013.0,Non-commissionable product sales,,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1719, ,32714,2024-04-25,,,SAP_FREIGHT,1020468,AdventHealth Attn: Finance Shared Services AP,,526060000000.0,,,at_risk,2024-09-05,20,Healthcare - General,4.6,2026-03-26,31,Yellow
271917,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,10,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90592491,526060,2025-11-16,2025-11-16,2025,202511,2025-11-01,10.0,0,10.0,704.0,642.5,61.5,USD,704.0,642.5,No,1011.0,Commissionable sales (Uro),,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1712, ,32714,2024-04-25,,,CAT875-RFID,1020468,AdventHealth Attn: Finance Shared Services AP,BOX,526060000010.0,,,at_risk,2024-09-05,20,Healthcare - General,3.9,2026-03-26,31,Yellow
294622,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,10,CAT875-RFID,102052,CAT875-RFID,102052,T-Doc Catheters,160,Uro,652.0,Uro Disposables,656.0,9906.0,6-UDS Consumables,Invoice,90587591,520868,2026-03-03,2026-03-03,2026,202603,2026-03-01,30.0,0,30.0,2112.0,1927.5,184.5,USD,2112.0,1927.5,No,1011.0,Commissionable sales (Uro),,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1712, ,32714,2024-04-15,,,CAT875-RFID,1020468,AdventHealth Attn: Finance Shared Services AP,BOX,520868000010.0,,,at_risk,2024-09-05,20,Healthcare - General,3.9,2026-03-26,31,Yellow
1016286,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,33544,33544.0,USA,236,USA,236,1020468,AdventHealth,AHMG Surgical Specialists WCAttn: Receiving,20166425,644423,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90587591,520868,2024-11-24,2024-11-24,2024,202411,2024-11-01,1.0,0,0.0,25.0,25.0,0.0,USD,25.0,25.0,No,1013.0,Non-commissionable product sales,,,,Southeast TTM (2),,Southeast,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Wesley Chapel,FL,,,,,,,<1,L,Opportunistic,Opportunistic,0.0,102046833544.0,1712, ,32714,2024-04-15,,,SAP_FREIGHT,1020468,AdventHealth Attn: Finance Shared Services AP,,520868000000.0,,,at_risk,2024-09-05,20,Healthcare - General,4.9,2026-03-26,31,Yellow
1325302,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,95076,95076.0,USA,236,USA,236,1081332,Pajaro Valley Healthcare District,Watsonville Hospital CorpAttn: Receiving,20166431,644545,999,SAP_FREIGHT,54882,SAP_FREIGHT,54882,Freight UR,101501,Uro,652.0,Uro Other,657.0,,,Invoice,90585277,518090,2024-05-19,2024-05-19,2024,202405,2024-05-01,1.0,0,0.0,24.48,24.48,0.0,USD,24.48,24.48,No,1013.0,Non-commissionable product sales,,,,,,,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Watsonville,CA,,,,,,,,,,,,,1714, ,95076,2024-04-09,,,SAP_FREIGHT,1081332,Pajaro Valley Healthcare District Attn: Accounts Payable,,518090000000.0,,,active,2024-05-19,23,Healthcare - Distributor,7.6,2025-09-30,208,Red
1219540,171017101030,S/4HANA,201,USA,315,USA,327,USA,531,95076,95076.0,USA,236,USA,236,1081332,Pajaro Valley Healthcare District,Watsonville Hospital CorpAttn: Receiving,20166431,644545,10,GIS-45,56399,GIS-45,56399,Spot Ex,100901,GI,653.0,GI Disposables,659.0,102086.0,11-GI,Invoice,90585277,518090,2024-07-30,2024-07-30,2024,202407,2024-07-01,10.0,0,10.0,345.0,310.0,35.0,USD,345.0,310.0,No,,,,,,,,,,,,,,,2024-05-30 03:36:19.457,Watsonville,CA,,,,,,,,,,,,,1714, ,95076,2024-04-09,,,GIS-45,1081332,Pajaro Valley Healthcare District Attn: Accounts Payable,BOX,518090000010.0,,,active,2024-05-19,23,Healthcare - Distributor,7.6,2025-09-30,208,Red
250669,171017101010,S/4HANA,201,USA,315,USA,327,USA,531,95076,95076.0,USA,236,USA,236,1081332,Pajaro Valley Healthcare District,Watsonville Hospital CorpAttn: Receiving,20166431,644545,20,MRN-420,36323,MRN-420,36323,Incontinence MPQ,19293,Uro,652.0,Uro Disposables,656.0,9901.0,1-MPQ,Invoice,90583973,517418,2025-07-07,2025-07-07,2025,202507,2025-07-01,1.0,0,1.0,41.0,26.47,14.53,USD,41.0,26.47,No,1011.0,Commissionable sales (Uro),,,,Northwest TTM (2),,Northwest,,,0.0,X X,0.0,X X,2024-05-30 03:36:19.457,Watsonville,CA,,,,,,,,,,,,,1717, ,95076,2024-04-08,,,MRN-420,1081332,Pajaro Valley Healthcare District Attn: Accounts Payable,EA,517418000020.0,,,active,2024-05-19,23,Healthcare - Distributor,8.2,2025-09-30,208,Red
