transactiondate,product,product_GBU,yearmth,customer_no,bill_to_customer_name,Extract_Number,customer_no_dupes,bill_to_custname_wo_dupes,st_customer_name,st_customer_no,invoice_no,invoice_type,revenue,cost,Quantity,sale_amount,Profit-Loss
9/3/2024,Optilume Strictures,Uro,202301,1061743,NHS Greater Glasgow & Clyde Finance Department,,,,,20151700,90377151,Invoice,0,30.49,0,0,-30.49
9/3/2024,Other GI Disposables,GI,202301,1061013,CHU Rennes,,,,,20151110,90377172,Invoice,1438.65,625.55,10,14386.5,13760.95
9/3/2024,Other Uro Dx Disposables,Uro,202301,1061808,SHL Spire Healthcare Ltd Accounts Payable,,,,,20197096,90377158,Invoice,69.57,23.82,25,1739.25,1715.43
9/3/2024,Portascan 3D,Uro,202301,1059094,Bovenij Ziekenhuis,,,,,1059094,90377214,Invoice,1330.07,439.09,1,1330.07,890.98
9/3/2024,UDS Other Service & Repairs,Uro,202301,1061046,CH Cahors,,,,,20154156,90377173,Invoice,0,96.36,1,0,-96.36
9/3/2024,Water Catheters,Uro,202301,9980001180,Bernd Bader,,,,,9980001180,90377149,Invoice,0,50.28,10,0,-50.28
9/3/2024,Water Catheters,Uro,202301,1060998,CHRU Nîmes,,,,,20153435,90377171,Invoice,74.77,18.13,10,747.7,729.57
9/3/2024,Water Catheters,Uro,202301,1058951,Medicina y Mercado S.L,,,,,1058951,90377211,Invoice,753.69,417.54,60,45221.4,44803.86
9/4/2024,babyLance,CI,202301,1078784,OM Owens & Minor,,,,,20163195,90377259,Invoice,570,234,600,342000,341766
9/4/2024,BoogieBaby,CI,202301,1078679,Cardinal Health,,,,,20162510,90377234,Credit Memo,-200,-52,-100,20000,20052
9/4/2024,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163178,90377266,Invoice,210,41,100,21000,20959
9/4/2024,DSD,CI,202301,1078679,Cardinal Health,,,,,20166710,90377241,Invoice,332,46.5,50,16600,16553.5
9/4/2024,Kiwi,CI,202301,1070212,St. Jansdal Crediteurenadministratie,,,,,20156335,90377218,Invoice,513.41,62.47,10,5134.1,5071.63
9/4/2024,Kiwi,CI,202301,1087514,RI.MOS. s.r.l.,,,,,1087514,90377224,Invoice,34050,9259.95,1500,51075000,51065740.05
9/4/2024,Kiwi,CI,202301,1078745,"Medline Industries, Inc",,,,,20163063,90377248,Invoice,2450,366.1,70,171500,171133.9
9/4/2024,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163171,90377253,Invoice,175,26.15,5,875,848.85
9/4/2024,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163193,90377256,Invoice,175,26.15,5,875,848.85
9/4/2024,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163193,90377256,Invoice,1050,192.3,30,31500,31307.7
9/4/2024,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163158,90377262,Invoice,525,96.15,15,7875,7778.85
9/4/2024,Koala,CI,202301,1078745,"Medline Industries, Inc",,,,,20167294,90377243,Invoice,1122,181.2,40,44880,44698.8
9/4/2024,Koala,CI,202301,1078745,"Medline Industries, Inc",,,,,20163068,90377244,Invoice,3927,634.2,140,549780,549145.8
9/5/2024,BoogieBaby,CI,202301,1078784,OM Owens & Minor,,,,,20163178,90377266,Invoice,600,156,300,180000,179844
9/5/2024,Endoscopy Sheaths,Uro,202301,1019668,Aurora Health *Consolidated* Use BP# 1020857,,,,,20083810,90377320,Invoice,619,4.5,10,6190,6185.5
9/5/2024,Incontinence MPQ,Uro,202301,1019313,Parkridge Surgery Center,,,,,20073834,90377298,Invoice,1122,84.12,2,2244,2159.88
9/5/2024,InjeTAK,Uro,202301,1019590,Associated Urologists of NC PA,,,,,20076147,90377310,Invoice,1160,349.6,16,18560,18210.4
9/5/2024,InjeTAK,Uro,202301,1019801,Brookwood Medical Center,,,,,20077943,90377335,Invoice,489,131.1,6,2934,2802.9
9/5/2024,Kiwi,CI,202301,1078784,OM Owens & Minor,,,,,20163160,90377267,Invoice,525,96.15,15,7875,7778.85
9/5/2024,NXT Pro,Uro,202301,1019969,Sanford Health,,,,,20069783,90377346,Invoice,92995,16521.16,1,92995,76473.84
9/5/2024,Portascan 3D,Uro,202301,1019576,Adventist Health,,,,,20067681,90377307,Invoice,0,32.47,1,0,-32.47
9/5/2024,Probes -Urostym,Uro,202301,1019432,Asbery & Associates Ob-Gyn LLC,,,,,20073645,90377302,Invoice,64,53.72,2,128,74.28
9/5/2024,T-Doc Catheters,Uro,202301,1078839,Winnipeg Regional Health Authority,,,,,20163305,90377284,Invoice,878.86,58.31,20,17577.2,17518.89
9/5/2024,T-Doc Catheters,Uro,202301,1019408,BHS Physician Network - Valley,,,,,20171025,90377301,Invoice,786,37.2,10,7860,7822.8
9/5/2024,T-Doc Catheters,Uro,202301,1019703,Florida Urology Partners LLP,,,,,20070775,90377326,Invoice,367,37.2,10,3670,3632.8
9/6/2024,Endoscopy Sheaths,Uro,202301,1021031,Kulb Chalian and Leak Urology,,,,,20083023,90377430,Invoice,12380,74,200,2476000,2475926
9/6/2024,Optilume Strictures,Uro,202301,1020069,Indiana University Health,,,,,20194243,90377364,Invoice,0,71.68,0,0,-71.68
9/6/2024,Optilume Strictures,Uro,202301,1020832,Huntsville Hospital Health System,,,,,20078500,90377412,Invoice,0,402,0,0,-402
9/6/2024,Optilume Strictures,Uro,202301,1020971,Kaiser Health Plan Asset Mgmt,,,,,20074882,90377425,Invoice,16765,0,7,117355,117355
9/6/2024,Other GI Supply Disposables,GI,202301,1020468,AdventHealth,,,,,20194104,90377387,Invoice,50,0,2,100,100
9/6/2024,Other GI Supply Disposables,GI,202301,1020468,AdventHealth,,,,,20194104,90377387,Invoice,50,0,2,100,100
9/6/2024,Spot Ex,GI,202301,1020454,Freeman Health System,,,,,20070124,90377386,Invoice,380,33.6,10,3800,3766.4
9/6/2024,Spot Ex,GI,202301,1020468,AdventHealth,,,,,20074481,90377390,Invoice,380,33.6,10,3800,3766.4
9/6/2024,T-Doc Catheters,Uro,202301,1020159,United Urology Group,,,,,20084692,90377368,Invoice,1615,186,50,80750,80564
9/6/2024,UDS Other Service & Repairs,Uro,202301,1019969,Sanford Health,,,,,20069783,90377346,Invoice,0,70.47,1,0,-70.47
9/7/2024,Portascan 3D,Uro,202301,1021118,Lee Memorial Health System,,,,,20074551,90377435,Invoice,0,61.26,1,0,-61.26
9/7/2024,Portascan 3D,Uro,202301,1021763,PartsSource,,,,,20073588,90377442,Invoice,29,23,1,29,6
9/7/2024,UDS Other Service & Repairs,Uro,202301,1020034,Ann & Robert H.Lurie Childrens Hospital,,,,,20078689,90378359,Invoice Cancellation,-980,0,-1,980,980
10/15/2024,GI Service Contracts,GI,202301,1070385,"University Hospitals Sussex NHS FT Creditors Payments Level A4, Bright",,,,,20154505,90377704,Invoice,1696.05,0,1,1696.05,1696.05
10/15/2024,Kiwi,CI,202301,1061014,CH Fougères,,,,,1061014,90377702,Debit Memo,1003.38,103.79,20,20067.6,19963.81
10/15/2024,Kiwi,CI,202301,1060975,Hospices Civils Beaune,,,,,20154641,90377711,Credit Memo,-1558.47,-155.68,-30,46754.1,46909.78
10/15/2024,Kiwi,CI,202301,1060977,CH St Brieuc,,,,,20155490,90377717,Credit Memo,-1529.34,-155.68,-30,45880.2,46035.88
10/15/2024,Koala,CI,202301,1060975,Hospices Civils Beaune,,,,,20154641,90377709,Credit Memo,-508.81,-42.94,-10,5088.1,5131.04
10/15/2024,Koala,CI,202301,1060975,Hospices Civils Beaune,,,,,20154641,90377710,Debit Memo,508.81,42.94,10,5088.1,5045.16
10/15/2024,Other Uro Dx Disposables,Uro,202301,1061013,CHU Rennes,,,,,20155595,90377715,Credit Memo,-34.31,-2.37,-5,171.55,173.92
10/15/2024,Other Uro Dx Disposables,Uro,202301,1061013,CHU Rennes,,,,,20155595,90377716,Debit Memo,34.31,2.37,5,171.55,169.18
10/15/2024,T-Doc Catheters,Uro,202301,1060967,CH Vierzon,,,,,20151082,90377707,Credit Memo,-200.03,-26.43,-10,2000.3,2026.73
10/15/2024,T-Doc Catheters,Uro,202301,1060967,CH Vierzon,,,,,20151082,90377708,Debit Memo,200.03,26.43,10,2000.3,1973.87
10/15/2024,Tubing,Uro,202301,1060677,St. Josefs-Hospital Wiesbaden GmbH,,,,,1060677,90377688,Credit Memo,-368.98,-27.62,-20,7379.6,7407.22
10/15/2024,Tubing,Uro,202301,1060960,CH H. Mondor,,,,,1060960,90377705,Credit Memo,-207.15,-104.01,-20,4143,4247.01
10/15/2024,Tubing,Uro,202301,1060960,CH H. Mondor,,,,,1060960,90377706,Debit Memo,207.15,104.01,20,4143,4038.99
10/16/2024,3rd party,CI,202301,1060977,CH St Brieuc,,,,,20155490,90377717,Credit Memo,-431.56,-249.66,-10,4315.6,4565.26
10/16/2024,3rd party,CI,202301,1060253,Helios Beschaffungsmanagement GmbH,,,,,20155025,90377734,Invoice,215.24,132.92,10,2152.4,2019.48
10/16/2024,Kiwi,CI,202301,1060980,CH Sarlat - Jean Leclaire,,,,,20154914,90377723,Credit Memo,-291.3,-25.94,-5,1456.5,1482.44
10/16/2024,Kiwi,CI,202301,1060980,CH Sarlat - Jean Leclaire,,,,,20154914,90377724,Debit Memo,291.3,25.94,5,1456.5,1430.56
10/16/2024,Kiwi,CI,202301,1059366,Medical Krankenhaus Winsen Abteilung Apotheke,,,,,20153913,90377727,Invoice,957.22,124.93,20,19144.4,19019.47
10/16/2024,Kiwi,CI,202301,1069233,Univeristätsklinikum Dresden Zentrale Eingangsrechnungsprüfung,,,,,20152352,90377732,Invoice,1350.91,156.17,25,33772.75,33616.58
10/16/2024,Kiwi,CI,202301,1060261,Klinikum Ernst von Bergmann gGmbH Abteilung Finanz-und Rechnungswesen,,,,,1060261,90377736,Invoice,270.18,31.24,5,1350.9,1319.66
10/16/2024,Other Uro Dx Disposables,Uro,202301,1059401,Kliniken Ostalb gkAöR St- Anna- Virngrund- Klink Ellwangen,,,,,1059401,90377729,Invoice,539.45,212,50,26972.5,26760.5
10/16/2024,Other Uro Dx Disposables,Uro,202301,1069236,BDH-Klinik Greifswald gGmbH Referat Witschaft,,,,,20155329,90377738,Invoice,1078.9,424.01,100,107890,107465.99
10/16/2024,Tubing,Uro,202301,1059335,Medolz Medizintechnik e.K.,,,,,1059335,90377726,Invoice,0,153.2,0,0,-153.2
10/16/2024,Tubing,Uro,202301,1083710,Universitätsmedizin Greifswald KdöR Zentraler Rechnungseingang,,,,,20151992,90377737,Invoice,563.73,145.12,50,28186.5,28041.38
10/17/2024,Kiwi,CI,202301,1070269,Elbe Kliniken Stade - Buxtehude GmbH Buchhaltung / ZB,,,,,20156202,90377741,Invoice,1435.83,187.4,30,43074.9,42887.5
10/17/2024,Kiwi,CI,202301,1060469,SLG St. Paulus GmbH,,,,,20170961,90377749,Invoice,1489.21,187.41,30,44676.3,44488.89
10/17/2024,Kiwi,CI,202301,1069250,Evang. Klinikum Niederrhein gGmbH Einkauf,,,,,20151968,90377753,Invoice,270.18,31.24,5,1350.9,1319.66
10/17/2024,Other Uro Dx Disposables,Uro,202301,1069242,Mühlenkreiskliniken (AöR) Zentraleinkauf,,,,,20153869,90377743,Invoice,1019.56,424.01,100,101956,101531.99
10/17/2024,Other Uro Dx Disposables,Uro,202301,1089891,"Universitätsklinikum Gießen und Marburg GmbH, Standort Marburg",,,,,20156257,90377747,Invoice,411.71,212.01,50,20585.5,20373.49
10/17/2024,Other Uro Dx Disposables,Uro,202301,1060480,Augusta-Kranken-Anstalt gGmbH,,,,,20153981,90377750,Invoice,566.42,212,50,28321,28109
10/17/2024,Other Uro Dx Disposables,Uro,202301,1069492,Universitätsklinikum Essen AöR Rechnungsbüro,,,,,20156227,90377751,Invoice,478.6,212,50,23930,23718
10/17/2024,Other Uro Dx Disposables,Uro,202301,1060518,Evang. Klinikum Niederrhein gGmbH,,,,,20151968,90377754,Invoice,1529.34,636.01,150,229401,228764.99
10/17/2024,Other Uro Dx Disposables,Uro,202301,1060592,GFO Kliniken Troisdorf St. Josef Hospital - Einkauf,,,,,20154845,90377756,Invoice,566.42,212,50,28321,28109
10/17/2024,Ph/Impedance Catheters,GI,202301,1069277,Hospital zum Heiligen Geist gGmbH Einkauf,,,,,20155489,90377746,Invoice,640.87,145.87,10,6408.7,6262.83
10/17/2024,Water Catheters,Uro,202301,1060319,AKK Altonaer Kinderkrankenhaus gGmbH,,,,,20151964,90377742,Invoice,204.99,54.16,10,2049.9,1995.74
10/17/2024,Water Catheters,Uro,202301,1077854,Klinikum Gütersloh gGmbH Apotheke,,,,,20152485,90377744,Invoice,172.62,46.28,10,1726.2,1679.92
10/18/2024,Endoscopy Sheaths,Uro,202301,1058851,GCS Médipôle Lyon Villeurbanne,,,,,20154864,90377786,Invoice,712.07,215.13,20,14241.4,14026.27
10/18/2024,InjeTAK,Uro,202301,1061863,NHS Supply Chain NHS Suppply Chain Accounts Payable,,,,,20151485,90377780,Invoice,158.1,47.1,4,632.4,585.3
10/18/2024,Kiwi,CI,202301,1060774,Klinikum Dritter Orden gGmbH München-Nymphenburg - Abt. Einkauf,,,,,20152469,90377760,Invoice,2482.01,312.34,50,124100.5,123788.16
10/18/2024,Kiwi,CI,202301,1089013,Klinik Dr. Hartog Verwaltung,,,,,1089013,90377768,Invoice,570.38,62.47,10,5703.8,5641.33
10/18/2024,Kiwi,CI,202301,1089091,EVK Einkaufs- und Dienstleistungsgenossenschaft eG,,,,,1089091,90377770,Invoice,1329.47,156.17,25,33236.75,33080.58
10/18/2024,Kiwi,CI,202301,1089276,Krankenhaus Ludmillenstift Meppen Einkauf,,,,,20170143,90377771,Invoice,540.37,101.2,10,5403.7,5302.5
10/18/2024,Other Uro Dx Disposables,Uro,202301,1069620,Klinikum St. Elisabeth Straubing Gm Finanzbuchhaltung,,,,,20154530,90377765,Invoice,1078.9,424.01,100,107890,107465.99
10/18/2024,Other Uro Dx Disposables,Uro,202301,1089506,Alexianer Krefeld GmbH,,,,,20170381,90377772,Invoice,1019.56,424.01,100,101956,101531.99
10/18/2024,Other Uro Dx Disposables,Uro,202301,9980000982,Wolfgang Bischoff,,,,,9980000982,90377773,Invoice,0,848.02,200,0,-848.02
10/18/2024,Other Uro Dx Disposables,Uro,202301,1059264,East Suffolk And North Essex NHS FT,,,,,20151799,90377775,Invoice,3909.72,2433.74,150,586458,584024.26
10/18/2024,Ph/Impedance Catheters,GI,202301,1069259,Universitätsklinikum Augsburg Einkauf,,,,,20153469,90377763,Invoice,626.3,94.24,5,3131.5,3037.26
10/18/2024,Ph/Impedance Catheters,GI,202301,1089063,Pleißental-Klinik GmbH Materialwirtschaft,,,,,1089063,90377769,Invoice,1391.78,188.48,10,13917.8,13729.32
10/19/2024,Anorectal Manometry Catheters,GI,202301,1061109,CH Oloron,,,,,20156193,90377814,Invoice,1459.49,1144.49,30,43784.7,42640.21
10/19/2024,Breath Test consumables,GI,202301,1061070,CHR Metz-Thionville,,,,,20156008,90377806,Invoice,282.67,130.09,2,565.34,435.25
10/19/2024,Endoscopy Sheaths,Uro,202301,1060968,CH Jacques Cœur,,,,,20153399,90377793,Invoice,2729.19,860.54,80,218335.2,217474.66
10/19/2024,Endoscopy Sheaths,Uro,202301,1060971,CH Ussel,,,,,20154791,90377794,Invoice,776.81,215.13,20,15536.2,15321.07
10/19/2024,Endoscopy Sheaths,Uro,202301,1061188,HIA Sainte Anne,,,,,20153021,90377822,Invoice,1728.4,283.86,30,51852,51568.14
10/19/2024,Endoscopy Sheaths,Uro,202301,1083712,HP du Grand Narbonne DA NAR,,,,,20167509,90377828,Invoice,1780.18,537.83,50,89009,88471.17
10/19/2024,Kiwi,CI,202301,1060972,CH Ajaccio,,,,,20156113,90377795,Invoice,1523.84,240.16,30,45715.2,45475.04
10/19/2024,Kiwi,CI,202301,1061069,CH Bretagne Atlantique,,,,,20154126,90377805,Invoice,1529.34,187.4,30,45880.2,45692.8
10/19/2024,Kiwi,CI,202301,1058761,Service Facturier AP/HP SIRET 26750045201928,,,,,20152963,90377818,Invoice,1543.91,187.41,30,46317.3,46129.89
10/19/2024,Kiwi,CI,202301,1061170,CH M. Jacquet Melun,,,,,20155461,90377820,Invoice,3398.53,374.8,60,203911.8,203537
10/19/2024,Kiwi,CI,202301,1061202,CH Emile Durkheim,,,,,20152713,90377823,Invoice,1731.63,187.4,30,51948.9,51761.5
10/19/2024,Kiwi,CI,202301,1058761,Service Facturier AP/HP SIRET 26750045201928,,,,,20154135,90377825,Invoice,1543.91,187.41,30,46317.3,46129.89
10/19/2024,Koala,CI,202301,1061223,CH Robert Ballanger,,,,,20154378,90377824,Invoice,466.41,54.59,10,4664.1,4609.51
10/19/2024,Tubing,Uro,202301,1060962,CH Angoulême,,,,,20152827,90377792,Invoice,204.01,41.43,30,6120.3,6078.87
10/19/2024,Tubing,Uro,202301,1061046,CH Cahors,,,,,20155206,90377802,Invoice,338.77,55.24,40,13550.8,13495.56
10/19/2024,Tubing,Uro,202301,1061071,HP de Metz,,,,,20166378,90377807,Invoice,84.13,13.81,10,841.3,827.49
10/19/2024,Tubing,Uro,202301,1061123,Hôpitaux Civils de Lyon Sud - HCL,,,,,20151796,90377817,Invoice,261.09,98.72,50,13054.5,12955.78
10/19/2024,Tubing,Uro,202301,1089969,Polyclinique du Parc Caen DA PAR,,,,,20151287,90377829,Invoice,88.79,13.81,10,887.9,874.09
10/19/2024,Tubing,Uro,202301,1061304,Clinique les Cèdres,,,,,20155390,90377830,Invoice,177.59,27.62,20,3551.8,3524.18
10/19/2024,Tubing,Uro,202301,1061338,CMPR Tour de Gassies,,,,,20154235,90377831,Invoice,168.27,27.62,20,3365.4,3337.78
10/19/2024,UDS Other Service & Repairs,Uro,202301,1060924,CH de Manosque,,,,,20151156,90377789,Invoice,165.07,48.18,2,330.14,281.96
10/20/2024,Endoscopy Sheaths,Uro,202301,1061356,Polyclinique Sainte Thérèse,,,,,20156276,90377832,Invoice,712.07,213.19,20,14241.4,14028.21
10/20/2024,Endoscopy Sheaths,Uro,202301,1061394,Clinique Esquirol - St Hilaire,,,,,20151292,90377833,Invoice,7120.74,2151.33,200,1424148,1421996.67
10/20/2024,Endoscopy Sheaths,Uro,202301,1061414,Clinique Océane,,,,,20154446,90377835,Invoice,3560.37,946.2,100,356037,355090.8
10/20/2024,Endoscopy Sheaths,Uro,202301,1070260,Nelle Clinique Villette DA DUN,,,,,20154438,90377836,Invoice,1424.15,430.27,40,56966,56535.73
10/20/2024,Endoscopy Sheaths,Uro,202301,1079747,Clinique de l'Atlantique,,,,,1079747,90377851,Invoice,2848.3,860.53,80,227864,227003.47
10/20/2024,Endoscopy Sheaths,Uro,202301,1089373,Clinique Mont Louis Service Pharmacie,,,,,20170230,90377856,Invoice,356.04,107.57,10,3560.4,3452.83
10/20/2024,Kiwi,CI,202301,1079831,CH de Bigorre,,,,,1079831,90377852,Invoice,1731.63,303.6,30,51948.9,51645.3
10/20/2024,Kiwi,CI,202301,1083920,CH de Sarrebourg,,,,,20197368,90377854,Invoice,1165.21,124.93,20,23304.2,23179.27
10/20/2024,Kiwi,CI,202301,1083980,CH Fontenay-Le-Comte,,,,,1083980,90377855,Invoice,1514.78,186.76,30,45443.4,45256.64
10/20/2024,Nexam,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377867,Invoice,0,163.85,1,0,-163.85
10/20/2024,Nexam,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377868,Invoice,0,163.85,1,0,-163.85
10/20/2024,Nexam,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377869,Invoice,141.7,27.85,1,141.7,113.85
10/20/2024,Other Uro Dx Disposables,Uro,202301,1059873,"Dr Vanhauwaert, Vif Associatie Mariaziekenhuis",,,,,1059873,90377863,Invoice,86.31,7.57,1,86.31,78.74
10/20/2024,T-Doc Catheters,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377869,Invoice,2968.7,426.48,100,296870,296443.52
10/20/2024,Tubing,Uro,202301,1070128,Centre Mutualiste Kerpape Service Pharmacie,,,,,1061413,90377834,Invoice,130.16,148.89,50,6508,6359.11
10/20/2024,Tubing,Uro,202301,1061449,Polyclinique la Chataigneraie,,,,,20154473,90377838,Invoice,177.59,27.62,20,3551.8,3524.18
10/20/2024,Tubing,Uro,202301,1089974,Clinique Rhône Durance DA RHO,,,,,20152542,90377845,Invoice,177.59,27.62,20,3551.8,3524.18
10/20/2024,Uromed,Uro,202301,1061706,Cerp Bretagne Atlantique,,,,,20156024,90377848,Invoice,261.74,90.3,10,2617.4,2527.1
10/20/2024,Uromed,Uro,202301,1061710,Cerp Rouen Sas,,,,,20170326,90377849,Invoice,43.87,9.64,1,43.87,34.23
10/20/2024,Uromed,Uro,202301,1061716,OCP Répartition,,,,,20151112,90377850,Invoice,261.74,90.3,10,2617.4,2527.1
10/20/2024,Water Catheters,Uro,202301,1061597,Dr Lapouge Olivier,,,,,1061597,90377846,Invoice,193.77,78.54,20,3875.4,3796.86
10/21/2024,Kiwi,CI,202301,1059188,Maasstad Ziekenhuis,,,,,20150927,90377875,Invoice,235.2,50.6,5,1176,1125.4
10/21/2024,Kiwi,CI,202301,1069515,Zorgservice XL,,,,,20150925,90377876,Invoice,1495.36,187.41,30,44860.8,44673.39
10/21/2024,Ohmega,GI,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377873,Invoice,0,0,0,0,0
10/21/2024,Ph/Impedance Catheters,GI,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377870,Invoice,2121.38,613.07,20,42427.6,41814.53
10/21/2024,T-Doc Catheters,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377870,Invoice,2966.91,426.48,100,296691,296264.52
10/21/2024,Tubing,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377870,Invoice,1218,769.8,200,243600,242830.2
10/21/2024,UDS Other Service & Repairs,Uro,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377872,Invoice,647.34,0,4,2589.36,2589.36
10/21/2024,UDS Other Service & Repairs,Uro,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377872,Invoice,64.62,0,1,64.62,64.62
10/21/2024,UDS Other Service & Repairs,Uro,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377872,Invoice,44.63,0,1,44.63,44.63
10/21/2024,UDS Other Service & Repairs,Uro,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377873,Invoice,647.34,0,4,2589.36,2589.36
10/21/2024,UDS Other Service & Repairs,Uro,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377873,Invoice,64.62,0,1,64.62,64.62
10/21/2024,UDS Other Service & Repairs,Uro,202301,1070382,MEQnordic A/S Accouning Dept.,,,,,20151617,90377873,Invoice,44.63,0,1,44.63,44.63
10/21/2024,Water Catheters,Uro,202301,1058940,"Giant Boat Co., Ltd",,,,,1058940,90377870,Invoice,5697.83,1543.86,400,2279132,2277588.14
10/22/2024,BoogieBaby,CI,202301,1078679,Cardinal Health,,,,,20166710,90377893,Invoice,520,102,200,104000,103898
10/22/2024,BoogieBaby,CI,202301,1078703,"Distribution Cooperative, Inc.",,,,,20162912,90377898,Invoice,596,204,400,238400,238196
10/22/2024,Clearview,CI,202301,1078679,Cardinal Health,,,,,20166710,90377888,Invoice,829.1,160.2,10,8291,8130.8
10/22/2024,Kiwi,CI,202301,1022575,ThedaCare Inc,,,,,20067850,90377887,Invoice,135,26.15,5,675,648.85
10/22/2024,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90377902,Invoice,841.5,135.9,30,25245,25109.1
10/22/2024,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90377903,Invoice,2244,362.4,80,179520,179157.6
10/22/2024,Optilume Strictures,Uro,202301,1089720,Vivamed Ltd,,,,,1089720,90377878,Invoice,0,957.04,0,0,-957.04
10/22/2024,ROM,CI,202301,1020974,Hawaii Pacific: Kapiolani & Pali Momi,,,,,20067539,90377886,Invoice,2197.5,270.5,50,109875,109604.5
10/22/2024,ROM,CI,202301,1078679,Cardinal Health,,,,,20166710,90377890,Invoice,42.5,30.75,5,212.5,181.75
10/22/2024,ROM,CI,202301,1078768,"Eastern Carolina Womens Center, PA",,,,,20163094,90377899,Invoice,1098.75,150.5,25,27468.75,27318.25
10/22/2024,Spot Ex,GI,202301,1021700,Overlake Hospital,,,,,20073674,90377882,Credit Memo,-380,-33.6,-10,3800,3833.6
10/22/2024,Tubing,Uro,202301,1079253,Wiener Gesundheitsverbund KFN - BA 25,,,,,20153209,90377879,Invoice,183.14,134.86,50,9157,9022.14
10/22/2024,UDS Other Service & Repairs,Uro,202301,1059274,Kebomed A/S,,,,,1059274,90377877,Invoice,3523.37,0,0,0,0
10/22/2024,UDS Other Service & Repairs,Uro,202301,1059274,Kebomed A/S,,,,,1059274,90377877,Invoice,906.28,0,0,0,0
10/22/2024,UDS Service Contracts,Uro,202301,1023230,Virtua Health Inc.,,,,,20071515,90377883,Invoice,6900,0,1,6900,6900
10/22/2024,UDS Service Contracts,Uro,202301,1022545,Tennessee Valley Urology CenterP.C.,,,,,20077730,90377884,Invoice,2395.8,0,1,2395.8,2395.8
10/23/2024,ABBy,CI,202301,9980001123,Austin Sirovina,,,,,9980001123,90377910,Invoice,0,124.5,5,0,-124.5
10/23/2024,InjeTAK,Uro,202301,1078694,Eastern Health,,,,,20162898,90377914,Invoice,558.6,220.42,10,5586,5365.58
10/23/2024,Kiwi,CI,202301,1078795,Mohawk Medbuy Corporation *12.30.24 CONSOLIDATED*,,,,,20163249,90377918,Invoice,400.7,52.76,10,4007,3954.24
10/23/2024,Kiwi,CI,202301,1078804,Queensway Carleton Hospital,,,,,20163624,90377919,Invoice,400.7,52.76,10,4007,3954.24
10/23/2024,Koala,CI,202301,1078784,OM Owens & Minor,,,,,20168091,90377908,Invoice,4207.5,679.5,150,631125,630445.5
10/23/2024,Koala,CI,202301,1078734,IWK HEALTH CENTRE,,,,,20164104,90377916,Invoice,357.5,45.7,10,3575,3529.3
10/23/2024,Koala,CI,202301,1078762,HOPITAL MONTFORT,,,,,20163087,90377917,Invoice,357.5,45.7,10,3575,3529.3
10/24/2024,Incontinence MPQ,Uro,202301,1018972,Maple Grove Hospital,,,,,20084005,90377932,Invoice,39,13.38,1,39,25.62
10/24/2024,Incontinence MPQ,Uro,202301,1019313,Parkridge Surgery Center,,,,,20073834,90377942,Credit Memo,-34,-8.83,-1,34,42.83
10/24/2024,Incontinence UPC Lead Sets,Uro,202301,1019217,MJW Medical Solutions Inc,,,,,20084106,90377940,Invoice,3900,234,5,19500,19266
10/24/2024,InjeTAK,Uro,202301,1019142,Community Health Network,,,,,20167008,90377939,Invoice,652,174.8,8,5216,5041.2
10/24/2024,Kiwi,CI,202301,1080878,Fraser Health Authority (PHSA),,,,,20170292,90377925,Credit Memo,-1385.33,-195.56,-30,41559.9,41755.46
10/24/2024,Kiwi,CI,202301,1080986,Western Regional Health Authority,,,,,20166175,90377929,Invoice,400.7,52.76,10,4007,3954.24
10/24/2024,Koala,CI,202301,1078839,Winnipeg Regional Health Authority,,,,,20163306,90377920,Invoice,750.76,91.4,20,15015.2,14923.8
10/24/2024,Optilume Strictures,Uro,202301,1080879,CIUSSS Centre O-CLSC De Benny Farm,,,,,20165985,90377926,Invoice,1646.01,154.35,1,1646.01,1491.66
10/24/2024,Optilume Strictures,Uro,202301,1080925,VHN - Hospital Regional Chaleur,,,,,20166050,90377928,Invoice,2681.28,308.7,2,5362.56,5053.86
